episode,reward
2818,7832.400000000001
2819,8620.400000000001
2820,8212.600000000002
2821,8112.8
2822,8104.599999999999
2823,7741.4
2824,8635.000000000002
2825,7119.600000000001
2826,7662.600000000002
2827,7675.600000000001
2828,7748.0
2829,7672.800000000001
2830,7475.0
2831,7929.799999999997
2832,7549.999999999998
2833,7506.400000000001
2834,7735.600000000002
2835,8259.199999999999
2836,7525.800000000001
2837,8346.0
2838,8251.600000000002
2839,7459.999999999998
2840,8529.800000000003
2841,7918.600000000001
2842,6820.6
2843,6948.199999999999
2844,8552.599999999999
2845,8040.999999999998
2846,8612.599999999999
2847,7636.8
2848,7933.4
2849,8623.999999999998
2850,7052.7999999999965
2851,7381.000000000001
2852,7262.799999999999
2853,8920.400000000001
2854,8565.600000000002
2855,6916.599999999998
2856,7538.200000000001
2857,7484.200000000001
2858,9081.599999999997
2859,8293.0
2860,7820.400000000001
2861,8958.200000000004
2862,7200.200000000001
2863,8280.8
2864,7912.0
2865,7943.799999999999
2866,8261.800000000001
2867,7609.0
2868,7197.199999999998
2869,7970.000000000002
2870,8169.6
2871,7655.799999999997
2872,7728.5999999999985
2873,7863.799999999999
2874,7398.999999999997
2875,8826.8
2876,7835.8
2877,7810.999999999999
2878,9133.199999999995
2879,7510.599999999998
2880,8255.199999999999
2881,6833.800000000004
2882,8984.399999999998
2883,7404.4000000000015
2884,6975.599999999999
2885,7548.800000000001
2886,8591.199999999999
2887,8674.200000000003
2888,8626.599999999999
2889,7624.4
2890,8702.199999999999
2891,8171.8
2892,7958.799999999999
2893,7855.800000000002
2894,6992.799999999999
2895,8852.800000000001
2896,9396.199999999997
2897,7482.399999999996
2898,7462.399999999999
2899,8057.5999999999985
2900,8116.6
2901,8404.799999999997
2902,8532.600000000002
2903,7729.999999999999
2904,7935.799999999998
2905,8364.199999999999
2906,8428.400000000001
2907,6921.2
2908,7282.600000000001
2909,8152.000000000002
2910,7782.399999999999
2911,6874.4
2912,7179.999999999999
2913,8703.999999999998
2914,8358.599999999999
2915,6837.200000000001
2916,7985.000000000004
2917,6906.799999999999
2918,7931.200000000001
2919,6666.399999999999
2920,6642.599999999999
2921,9334.599999999999
2922,8374.6
2923,7821.4000000000015
2924,7626.000000000002
2925,9019.8
2926,7695.6
2927,8308.400000000001
2928,8072.6
2929,8177.4
2930,7898.200000000001
2931,7415.599999999999
2932,7500.6
2933,8246.000000000002
2934,9169.999999999998
2935,8904.4
2936,8144.799999999999
2937,9183.599999999999
2938,6653.400000000001
2939,8521.800000000001
2940,8482.199999999999
2941,8391.400000000001
2942,7226.600000000003
2943,7766.000000000001
2944,8856.400000000003
2945,7914.599999999999
2946,8498.800000000001
2947,8074.4000000000015
2948,7740.6
2949,7708.999999999999
2950,7921.399999999999
2951,8206.200000000003
2952,8306.6
2953,7225.400000000001
2954,7276.2
2955,8305.200000000003
2956,7449.200000000002
2957,7274.0
2958,7466.799999999999
2959,7997.599999999998
2960,7958.2
2961,8061.199999999999
2962,7937.0
2963,6357.200000000002
2964,8942.199999999999
2965,7663.5999999999985
2966,7720.400000000001
2967,7881.399999999999
2968,8923.6
2969,7546.800000000002
2970,8005.800000000001
2971,7614.399999999999
2972,8428.599999999997
2973,8082.599999999998
2974,7433.600000000001
2975,7824.8
2976,8671.0
2977,8092.200000000003
2978,7030.399999999998
2979,8602.199999999999
2980,6845.000000000001
2981,7880.800000000001
2982,8390.799999999996
2983,7848.8
2984,8354.599999999997
2985,7588.800000000002
2986,8931.199999999997
2987,8260.799999999997
2988,8064.2
2989,8315.8
2990,7386.999999999999
2991,6655.200000000002
2992,8481.399999999998
2993,7499.599999999999
2994,6545.000000000001
2995,6984.6
2996,7496.4
2997,6293.399999999999
2998,7424.999999999997
2999,7422.000000000001
3000,7588.5999999999985
